Course_ID,Course_Name,Category,Duration (hours),Enrolled_Students,Completion_Rate (%),Platform,Price ($),Rating (out of 5)
2634,Course_2634,Design,12,4498,64.15237588,Coursera,74.73504849,4.241486715
2635,Course_2635,Business,100,986,60.40815109,edX,108.9949019,3.19401029
2636,Course_2636,Finance,85,3270,63.14354265,LinkedIn Learning,14.27921199,3.131558362
2637,Course_2637,Data Science,64,389,82.10347712,LinkedIn Learning,165.3005855,3.029968256
2638,Course_2638,Marketing,48,1792,92.40430222,Coursera,179.5195458,4.954935814
2639,Course_2639,Office Tools,31,4155,84.82638004,Udemy,196.3005227,4.794912029
2640,Course_2640,Marketing,62,4075,93.83635254,edX,138.9335542,4.177659145
2641,Course_2641,AI,58,636,56.27059283,Coursera,162.4620756,3.803803449
2642,Course_2642,AI,74,663,72.30742004,edX,167.0333579,3.770517872
2643,Course_2643,Data Science,18,1107,93.70567055,edX,189.5148639,4.814826957
2644,Course_2644,Design,72,1816,85.96025706,edX,44.05016888,3.386898171
2645,Course_2645,Finance,53,1721,79.45702422,Udemy,33.55659522,3.86440439
2646,Course_2646,Design,85,3809,96.15633972,Udemy,21.76252443,3.3113235
2647,Course_2647,Programming,47,1142,89.88170439,Coursera,187.9471021,3.986846064
2648,Course_2648,Technology,43,882,66.13006477,Coursera,13.77936212,4.577478567
2649,Course_2649,Data Science,24,3270,93.12644638,Coursera,199.5594389,3.195852903
2650,Course_2650,Programming,59,3675,86.32763592,LinkedIn Learning,14.42082347,3.152055613
2651,Course_2651,Data Science,74,2838,73.33989702,edX,187.6683106,3.337747168
2652,Course_2652,Design,13,2769,51.6732576,Udemy,135.1053408,4.130652107
2653,Course_2653,Technology,84,3997,51.79091027,LinkedIn Learning,87.94705603,4.228034575
2654,Course_2654,AI,54,4157,69.85642872,Coursera,41.32217806,3.817925627
2655,Course_2655,Design,80,1375,72.37631398,edX,103.2821538,4.526602518
2656,Course_2656,Technology,79,1811,93.37751002,edX,24.56927704,4.056736165
2657,Course_2657,AI,45,641,61.78788845,Coursera,186.5049933,3.800868346
2658,Course_2658,AI,19,2525,84.25996447,Coursera,62.67360727,3.27806168
2659,Course_2659,Business,81,1540,67.37176056,Udemy,180.1070815,3.584314432
2660,Course_2660,Finance,56,3742,87.88047615,Udemy,15.70218311,4.923161917
2661,Course_2661,Office Tools,45,313,63.63850225,edX,89.983321,4.891313293
2662,Course_2662,Finance,41,4534,55.51195491,Coursera,140.8564901,3.810164021
2663,Course_2663,Office Tools,51,4135,75.06980808,Coursera,117.3395967,3.321139712
2664,Course_2664,Data Science,85,380,81.60986605,Udemy,97.29407103,3.612323423
2665,Course_2665,Marketing,56,4661,61.54777866,Coursera,77.33799768,3.591029409
2666,Course_2666,Technology,79,4539,81.96813002,edX,194.1526753,4.056845205
2667,Course_2667,Marketing,26,148,90.94446636,edX,153.1383113,4.380350424
2668,Course_2668,Design,32,3346,85.83763106,edX,94.44204921,3.499183087
2669,Course_2669,Office Tools,36,1513,85.48231151,Udemy,172.3650165,4.118803504
2670,Course_2670,Data Science,53,797,64.50884714,LinkedIn Learning,60.3006616,3.731798299
2671,Course_2671,Marketing,80,2593,50.20075455,Coursera,144.8934783,3.281789736
2672,Course_2672,Programming,53,3400,64.68428381,edX,28.85722373,4.411532333
2673,Course_2673,Finance,34,1778,64.46727725,Udemy,180.2279322,4.590468217
2674,Course_2674,Design,12,509,91.22852347,Udemy,80.81966315,4.842550638
2675,Course_2675,Data Science,71,2135,72.91305261,edX,155.4622104,3.581379361
2676,Course_2676,Programming,95,3369,95.01976745,Udemy,135.1260766,3.479472199
2677,Course_2677,Finance,49,3833,57.16609581,Coursera,35.99606031,4.44536177
2678,Course_2678,Data Science,12,1281,98.48074749,LinkedIn Learning,35.72780411,3.739113175
2679,Course_2679,Finance,78,1814,80.52340284,Coursera,168.3606593,3.531922731
2680,Course_2680,AI,59,379,92.06634479,edX,102.0110623,4.812153201
2681,Course_2681,Marketing,88,3544,54.80663035,Coursera,161.5868898,4.003418308
2682,Course_2682,Office Tools,33,246,85.37822711,Udemy,116.4029292,3.080750824
2683,Course_2683,Marketing,54,646,84.85234045,LinkedIn Learning,22.05964466,4.321385797
2684,Course_2684,Programming,14,1141,85.31846445,Udemy,168.2540543,3.215928322
2685,Course_2685,Technology,98,4934,87.02701514,Coursera,68.56141179,3.139365651
2686,Course_2686,Finance,45,3971,97.26348234,Coursera,85.52197288,4.628024762
2687,Course_2687,Design,16,4197,59.97014351,Udemy,141.0846174,3.954470958
2688,Course_2688,Programming,75,2426,89.36040528,Coursera,29.68658238,3.24680051
2689,Course_2689,Data Science,66,4664,82.18901218,Udemy,112.6812979,3.834000722
2690,Course_2690,Design,93,3762,69.10774009,Udemy,195.0583512,4.124228541
2691,Course_2691,Technology,49,155,93.30601609,LinkedIn Learning,156.2430746,3.648460815
2692,Course_2692,Design,34,1747,93.41258895,Udemy,137.2215861,3.471551203
2693,Course_2693,Programming,64,900,95.83545166,LinkedIn Learning,186.0654237,4.286991276
2694,Course_2694,Finance,51,4415,88.06439087,Udemy,138.6072996,3.834414818
2695,Course_2695,Office Tools,10,303,53.15856189,edX,137.7847083,4.841457369
2696,Course_2696,Marketing,49,1491,61.88021808,Coursera,41.71061491,4.997830729
2697,Course_2697,Programming,61,338,51.24775296,Udemy,81.10256582,3.270331289
2698,Course_2698,Business,95,3063,73.10340757,LinkedIn Learning,48.06858725,4.522412549
2699,Course_2699,Design,19,4519,51.51441873,Coursera,114.164067,3.932704255
2700,Course_2700,Programming,26,2985,94.03070583,Coursera,171.8641762,3.577562554
2701,Course_2701,Programming,60,4556,61.71991764,edX,32.32247329,3.09896383
2702,Course_2702,AI,82,4001,94.84563903,Coursera,128.5872835,4.829187939
2703,Course_2703,Finance,13,1788,70.95496331,edX,160.6198871,3.522154442
2704,Course_2704,AI,71,719,90.55351112,Udemy,42.46394776,4.877552988
2705,Course_2705,Marketing,75,3239,72.68137824,Coursera,110.5764096,4.163526842
2706,Course_2706,Marketing,87,4733,72.90951648,Udemy,91.98423565,4.337452027
2707,Course_2707,Data Science,75,2048,83.07576184,edX,138.5677694,3.263246057
2708,Course_2708,Business,13,2520,75.31931247,Coursera,58.12515386,4.5725668
2709,Course_2709,Office Tools,67,1346,71.3102981,LinkedIn Learning,62.36332425,3.505237849
2710,Course_2710,Design,97,122,87.18538434,Coursera,149.398829,4.137009986
2711,Course_2711,Office Tools,80,619,88.81062879,Udemy,173.8816499,4.536614426
2712,Course_2712,Business,28,1226,86.59509054,Coursera,157.1718204,3.177544453
2713,Course_2713,Business,10,989,69.13774051,LinkedIn Learning,64.46517015,4.885142405
2714,Course_2714,Office Tools,100,511,57.65325062,edX,165.2113208,3.950108435
2715,Course_2715,Design,22,1999,61.8398534,LinkedIn Learning,131.9940984,3.875732806
2716,Course_2716,Business,63,3392,79.78101129,edX,14.29401525,3.290926284
2717,Course_2717,Technology,79,1181,93.04809108,edX,75.93503235,3.27020416
2718,Course_2718,Programming,94,782,93.3254525,LinkedIn Learning,63.40621441,4.486548832
2719,Course_2719,Design,25,3831,56.36728717,Udemy,126.7250346,3.406762687
2720,Course_2720,Design,27,3213,97.0657835,LinkedIn Learning,185.3343661,3.513518311
2721,Course_2721,Data Science,86,1955,94.93337943,LinkedIn Learning,146.6713309,4.471838858
2722,Course_2722,Technology,80,1724,88.59180962,LinkedIn Learning,188.2675916,4.884071737
2723,Course_2723,Programming,58,1892,80.57990849,Udemy,96.12141042,4.704049159
2724,Course_2724,Technology,62,1474,59.7319807,LinkedIn Learning,35.34143581,3.224839913
2725,Course_2725,Office Tools,85,4329,88.83367389,Coursera,39.72870853,4.160818741
2726,Course_2726,Data Science,79,1273,65.71550952,Coursera,27.8027153,3.934315785
2727,Course_2727,AI,55,2383,98.51539919,LinkedIn Learning,92.93612964,3.2517322
2728,Course_2728,Finance,81,2193,95.36227134,Udemy,18.28015336,4.396124994
2729,Course_2729,Data Science,84,477,60.48503468,edX,91.29185108,3.229976806
2730,Course_2730,Finance,100,4105,85.36806473,Udemy,179.6408607,3.964561109
2731,Course_2731,Programming,38,672,50.65098814,Udemy,44.10701285,4.951139668
2732,Course_2732,Office Tools,24,3526,70.77686999,Coursera,197.9772006,4.345456899
2733,Course_2733,Marketing,69,2188,54.2864539,Udemy,198.4089417,3.199063968
2734,Course_2734,Business,45,1697,65.41674269,LinkedIn Learning,110.3429059,3.213587059
2735,Course_2735,Data Science,84,507,77.35024542,Coursera,79.12469111,4.599769912
2736,Course_2736,Design,84,3526,83.37252732,LinkedIn Learning,121.3467882,4.388407196
2737,Course_2737,Marketing,81,2514,53.0175578,Coursera,118.0455684,4.370483918
2738,Course_2738,Programming,39,2447,64.85458222,Coursera,154.05133,4.518923221
2739,Course_2739,Technology,96,2595,87.06399439,Udemy,189.7013892,4.590304079
2740,Course_2740,Marketing,68,4870,69.628897,Udemy,186.0301152,4.00923553
2741,Course_2741,Data Science,80,4471,59.02759189,edX,110.3704499,4.109337423
2742,Course_2742,Finance,46,1548,73.11498393,Udemy,121.8598965,4.844806022
2743,Course_2743,Technology,85,1578,69.75746176,edX,141.6266318,4.563024455
2744,Course_2744,Marketing,37,982,90.38919777,edX,185.0908791,4.393315424
2745,Course_2745,AI,58,4211,87.21601775,LinkedIn Learning,96.18755942,4.116121006
2746,Course_2746,Marketing,78,4811,85.05885164,LinkedIn Learning,109.9363537,4.295353765
2747,Course_2747,Technology,80,4025,67.9400036,edX,99.71509823,3.168428783
2748,Course_2748,Technology,95,4784,58.84470026,Coursera,121.2823293,3.001020864
2749,Course_2749,Programming,80,987,96.93796783,LinkedIn Learning,107.5877994,4.136809614
2750,Course_2750,Data Science,14,1854,55.42048753,Udemy,29.5718485,3.952270233
2751,Course_2751,Marketing,44,1330,94.12445316,Udemy,131.3392522,3.885243082
2752,Course_2752,Technology,25,2196,84.19741328,edX,194.8118971,4.148345397
2753,Course_2753,Marketing,82,4995,60.50410839,Udemy,190.0840396,3.556405838
2754,Course_2754,Marketing,13,2292,60.17752489,Udemy,91.71001555,3.95836448
2755,Course_2755,Marketing,61,3473,73.74160682,Coursera,187.4894344,3.856301957
2756,Course_2756,Design,93,730,72.62892146,Udemy,194.7053586,4.360435375
2757,Course_2757,Marketing,83,4893,51.84854655,edX,28.62651392,4.824592905
2758,Course_2758,AI,92,4559,52.78868925,LinkedIn Learning,176.0771954,3.725831612
2759,Course_2759,Office Tools,18,3924,81.98898281,Udemy,187.4239831,4.696069409
2760,Course_2760,Technology,32,1963,86.0566105,edX,95.14831029,3.837343389
2761,Course_2761,AI,37,3916,85.0044078,Udemy,187.4665891,3.013357283
2762,Course_2762,Business,65,2451,84.15234547,LinkedIn Learning,182.2014707,3.217551901
2763,Course_2763,Programming,20,2356,75.37893959,LinkedIn Learning,41.83137857,4.993195801
2764,Course_2764,Marketing,28,1294,69.83900473,Udemy,137.5304062,3.22827267
2765,Course_2765,Technology,18,3903,70.84252079,Coursera,108.4492325,4.687234741
2766,Course_2766,Data Science,24,1531,79.39301559,Udemy,76.54787525,4.667243206
2767,Course_2767,Office Tools,40,1415,96.44285349,Udemy,78.82156373,3.724230295
2768,Course_2768,Data Science,38,4254,72.34267026,LinkedIn Learning,19.40084251,4.098273292
2769,Course_2769,Finance,85,2485,79.56546664,Udemy,42.26017922,3.453759735
2770,Course_2770,Programming,98,432,73.83737327,edX,100.2386826,3.006052665
2771,Course_2771,Design,52,2006,85.02537111,Udemy,14.76068647,4.875320163
2772,Course_2772,Business,11,494,82.71767144,edX,98.43496721,4.979130012
2773,Course_2773,Marketing,48,2972,99.49848986,Udemy,136.812918,4.123094239
2774,Course_2774,Business,32,2885,72.85655022,LinkedIn Learning,107.517724,3.557522263
2775,Course_2775,Marketing,100,4531,57.89284356,edX,170.7107434,3.544843317
2776,Course_2776,Design,89,2658,67.24855815,Udemy,190.7718369,4.371019378
2777,Course_2777,Office Tools,84,3762,68.22520781,Coursera,93.11708193,3.173360546
2778,Course_2778,Finance,17,1502,98.0725919,LinkedIn Learning,89.86074728,4.764239901
2779,Course_2779,Office Tools,62,459,92.53596937,Coursera,120.5191229,4.862554409
2780,Course_2780,Programming,83,1479,81.32764261,Coursera,103.3129768,3.480840104
2781,Course_2781,Finance,46,3699,65.53314622,LinkedIn Learning,188.4745284,3.257124882
2782,Course_2782,Technology,84,2715,57.07690668,Udemy,101.0041658,4.692445372
2783,Course_2783,Finance,49,156,71.28917992,Coursera,198.8351933,3.729070555
2784,Course_2784,AI,70,3942,73.54137046,Udemy,24.33208764,4.897846365
2785,Course_2785,AI,44,4327,64.33904822,LinkedIn Learning,199.8621095,4.757638749
2786,Course_2786,AI,67,671,74.26872893,LinkedIn Learning,159.3935279,3.853177532
2787,Course_2787,Office Tools,40,4029,96.39964053,Coursera,69.71680109,3.616935462
2788,Course_2788,Business,38,2600,61.62196375,LinkedIn Learning,181.563263,4.505704055
2789,Course_2789,AI,91,1363,70.49594338,Coursera,42.0815906,3.295707196
2790,Course_2790,Data Science,84,637,61.72290231,LinkedIn Learning,153.868455,4.525891606
2791,Course_2791,Design,59,1727,60.75908673,Udemy,133.0154823,3.162504878
2792,Course_2792,Technology,53,868,50.81679989,Udemy,37.5328612,3.501689337
2793,Course_2793,AI,88,598,92.87944108,Coursera,144.9906116,4.10125088
2794,Course_2794,Programming,49,4249,69.01848676,edX,48.01042886,4.102003461
2795,Course_2795,Finance,51,4817,64.93373087,Udemy,37.43140457,4.511056325
2796,Course_2796,Technology,94,3424,91.16157376,Udemy,20.43242099,4.731478256
2797,Course_2797,Finance,18,3814,56.57868387,edX,169.9279457,4.505763583
2798,Course_2798,AI,52,2934,65.83422303,edX,199.0345738,3.293298027
2799,Course_2799,Marketing,57,2277,98.68281984,Udemy,142.8073505,3.046734875
2800,Course_2800,Programming,30,1029,89.87355227,Coursera,19.73106055,3.971711411
2801,Course_2801,AI,23,1575,60.20871855,LinkedIn Learning,19.63182542,3.623240953
2802,Course_2802,Finance,80,2129,86.0844783,edX,53.59350544,3.493084197
2803,Course_2803,Technology,46,4341,82.69383898,Udemy,98.53021561,3.028821354
2804,Course_2804,Data Science,40,688,56.79559842,Coursera,42.37264677,4.772751503
2805,Course_2805,Finance,77,1900,51.03753982,edX,27.18595816,4.047447037
2806,Course_2806,Office Tools,83,2893,81.23805527,Udemy,82.75269287,3.691895993
2807,Course_2807,Office Tools,26,4993,51.27382809,Coursera,22.49226332,4.382398618
2808,Course_2808,Technology,83,194,75.95098238,Coursera,90.09421658,4.087883825
2809,Course_2809,Technology,66,4575,64.37209329,edX,37.63610479,3.817766256
2810,Course_2810,Data Science,89,2275,80.41007097,LinkedIn Learning,38.93476754,3.52224738
2811,Course_2811,AI,19,3725,65.19960626,LinkedIn Learning,100.9505653,3.768829913
2812,Course_2812,Office Tools,72,1198,57.40571145,edX,169.9678072,3.231964946
2813,Course_2813,Business,53,3179,71.56986246,Udemy,11.97452154,3.643000506
2814,Course_2814,Finance,43,2855,95.83767567,Udemy,41.30737752,3.860072665
2815,Course_2815,Technology,93,4491,52.60524193,Coursera,132.5287987,3.541355429
2816,Course_2816,Office Tools,23,4145,54.77543383,edX,121.2256575,4.814505817
2817,Course_2817,AI,79,2417,87.0574296,Coursera,153.6598736,4.707567178
2818,Course_2818,Technology,42,3395,86.15957949,Coursera,150.4382891,4.307841592
2819,Course_2819,AI,43,4243,60.20955114,LinkedIn Learning,143.9992512,3.669578446
2820,Course_2820,Design,43,1056,55.59249896,edX,112.9484501,4.44944087
2821,Course_2821,Technology,73,188,52.65469001,Udemy,154.773538,4.368081601
2822,Course_2822,Programming,21,3299,71.39242818,LinkedIn Learning,19.15239904,4.189361546
2823,Course_2823,Design,88,1630,57.42181087,LinkedIn Learning,188.3803801,4.471357688
2824,Course_2824,Technology,92,4445,73.74837782,LinkedIn Learning,130.2958046,4.499717434
2825,Course_2825,Data Science,50,834,81.89764647,edX,178.4153993,3.964459463
2826,Course_2826,Marketing,91,2684,77.90972983,Coursera,157.9320222,3.905365236
2827,Course_2827,Business,52,3014,57.80671513,edX,136.4181152,3.124241326
2828,Course_2828,Marketing,33,3995,84.79071762,LinkedIn Learning,155.5296832,3.117496144
2829,Course_2829,Finance,24,761,83.06635821,Coursera,41.93920626,3.788347443
2830,Course_2830,Finance,48,3673,70.4076367,edX,169.7889698,4.657905471
2831,Course_2831,Technology,61,4593,66.55766481,LinkedIn Learning,190.6495887,3.658685848
2832,Course_2832,Finance,41,1034,73.99931179,Udemy,139.0010929,4.675418114
2833,Course_2833,Design,41,4088,64.74187343,edX,67.89442925,4.55349732
2834,Course_2834,Business,37,3027,51.98257764,Coursera,152.2586726,3.955254762
2835,Course_2835,Technology,16,1304,81.94699331,Udemy,130.5412796,3.126956553
2836,Course_2836,Design,92,3341,93.93139078,edX,81.32681002,4.002059072
2837,Course_2837,Design,56,3169,62.70416117,Coursera,48.90128507,3.809847758
2838,Course_2838,Data Science,64,3790,51.69748671,Coursera,64.39954657,3.319197041
2839,Course_2839,AI,72,3221,86.07486364,LinkedIn Learning,107.3105582,4.859274532
2840,Course_2840,Office Tools,57,4643,74.75300124,Coursera,196.7964402,3.021905665
2841,Course_2841,Marketing,16,1744,68.95487079,Coursera,119.8111633,3.189469366
2842,Course_2842,Finance,39,2019,61.45854613,Udemy,187.7266595,4.570947711
2843,Course_2843,Finance,32,792,89.33719897,Coursera,29.06727947,3.543789839
2844,Course_2844,Data Science,70,808,76.16471346,edX,199.4220146,3.060669938
2845,Course_2845,AI,60,236,66.35792553,Udemy,138.1928391,4.026235989
2846,Course_2846,AI,14,4367,94.47387571,edX,118.551498,4.835395275
2847,Course_2847,Data Science,25,1270,94.00691511,edX,29.59617245,3.146587669
2848,Course_2848,Data Science,75,3712,68.15107852,Udemy,150.1872719,4.941413313
2849,Course_2849,Finance,85,4073,60.59880701,Udemy,127.9478944,3.736746956
2850,Course_2850,Finance,97,3289,50.36339277,Coursera,54.5888999,3.351329862
2851,Course_2851,Design,64,1939,91.86041064,edX,115.3762857,3.531693008
2852,Course_2852,Finance,66,1307,87.82050273,Udemy,160.4655345,4.059241675
2853,Course_2853,AI,25,4092,77.50164133,Udemy,11.23303449,4.9871568
2854,Course_2854,Office Tools,51,4327,94.82235106,edX,194.8084105,3.298309617
2855,Course_2855,Finance,17,4399,70.28955978,Coursera,169.1702146,3.537892402
2856,Course_2856,Design,76,3013,74.11008417,LinkedIn Learning,109.1528875,4.718324733
2857,Course_2857,Data Science,40,4073,81.92484369,edX,197.6250939,3.364086403
2858,Course_2858,Programming,71,699,89.17586538,Coursera,36.20142646,4.281456674
2859,Course_2859,Technology,43,4568,63.18304293,Coursera,64.20903942,4.789967491
2860,Course_2860,Office Tools,52,4562,68.75297283,Udemy,132.7029449,3.1631248
2861,Course_2861,Technology,63,1556,68.47056891,LinkedIn Learning,77.50202626,3.390564485
